time(sec),x,z
92.54842,0,0
92.57721,0,0
92.61852,0,0
92.64537,0,0
92.66727,0,0
92.6969,0,0
92.72719,0,0
92.75685,0,0
92.7881,0,0
92.81543,0,0
92.84456,0,0
92.8757,0,0
92.90508,0,0
92.93375,0,0
92.96545,0,0
92.99406,0,0
93.02217,0,0
93.05098,0,0
93.07997,0,0
93.10715,0,0
93.13943,0,0
93.16963,0,0
93.19733,0,0
93.22612,0,0
93.25574,0,0
93.28525,0,0
93.31512,0,0
93.34412,0,0
93.37379,0,0
93.40353,0,0
93.43286,0,0
93.46284,0,0
93.49196,0,0
93.52071,0,0
93.55037,0,0
93.58275,0,0
93.61398,0,0
93.64206,0,0
93.67297,0,0
93.702,0,0
93.73364,0,0
93.76361,0,0
93.79459,0,0
93.82292,0,0
93.85043,0,0
93.88023,0,0
93.91159,0,0
93.94092,0,0
93.97139,0,0
94.0004,0,0
94.02905,0,0
94.0564,0,0
94.08678,0,0
94.11519,0,0
94.14684,0,0
94.17923,0,0
94.20656,0,0
94.23758,0,0
94.26625,0,0
94.2975,0,0
94.32326,0,0
94.353,0,0
94.38129,0,0
94.4093,0,0
94.44014,0,0
94.46867,0,0
94.49547,0,0
94.52454,0,0
94.55519,0,0
94.58409,0,0
94.61398,0,0
94.64301,0,0
94.67447,0,0
94.70592,0,0
94.73438,0,0
94.76471,0,0
94.79234,0,0
94.82191,0,0
94.85109,0,0
94.88039,0,0
94.91063,0,0
94.93887,0,0
94.96764,0,0
94.99876,0,0
95.02707,0,0
95.05614,0,0
95.08604,0,0
95.11531,0,0
95.14914,0,0
95.17868,0,0
95.20908,0,0
95.2377,0,0
95.26631,0,0
95.29613,0,0
95.3271,0,0
95.35497,0,0
95.38495,0,0
95.41415,0,0
95.44543,0,0
95.47517,0,0
95.50388,0,0
95.53308,0,0
95.56158,0,0
95.5905,0,0
95.61746,0,0
95.6488,0,0
95.67915,0,0
95.70808,0,0
95.73735,0,0
95.7679,0,0
95.80081,0,0
95.83006,0,0
95.85933,0,0
95.88861,0,0
95.91962,0,0
95.94662,0,0
95.97656,0,0
96.00612,0,0
96.03568,0,0
96.06592,0,0
96.09836,0,0
96.12497,0,0
96.15984,0,0
96.18895,0,0
96.2191,0,0
96.2471,0,0
96.27676,0,0
96.30609,0,0
96.33557,0,0
96.36572,0,0
96.39955,0,0
96.42305,0,0
96.45201,0,0
96.48137,0,0
96.51076,0,0
96.53973,0,0
96.56978,0,0
96.60115,0,0
96.63081,0,0
96.66435,0,0
96.69527,0,0
96.72903,0,0
96.75568,0,0
96.79042,0,0
96.82082,0,0
96.85117,0,0
96.88011,0,0
96.91072,0,0
96.93936,0,0
96.96814,0,0
96.99718,0,0
97.0278,0,0
97.05904,0,0
97.08664,0,0
97.12044,0,0
97.14973,0,0
97.1804,0,0
97.21158,0,0
97.24187,0,0
97.26976,0,0
97.29701,0,0
97.32806,0,0
97.35742,0,0
97.38647,0,0
97.41603,0,0
97.44637,0,0
97.47479,0,0
97.50693,0,0
97.53609,0,0
97.56581,0,0
97.59605,0,0
97.62645,0,0
97.65799,0,0
97.68753,0,0
97.71854,0,0
97.74692,0,0
97.78026,0,0
97.81125,0,0
97.84047,0,0
97.87036,0,0
97.90137,0,0
97.92967,0,0
97.95981,0,0
97.98767,0,0
98.01637,0,0
98.04547,0,0
98.07782,0,0
98.10632,0,0
98.13629,0,0
98.17171,0,0
98.20082,0,0
98.23178,0,0
98.2608,0,0
98.29002,0,0
98.32323,0,0
98.34988,0,0
98.3817,0,0
98.41325,0,0
98.44322,0,0
98.47179,0,0
98.50221,0,0
98.52997,0,0
98.55946,0,0
98.59297,0,0
98.62302,0,0
98.67189,0,0
98.69278,0,0
98.71939,0,0
98.74982,0,0
98.77878,0,0
98.80876,0,0
98.84032,0,0
98.86755,0,0
98.89764,0,0
98.93082,0,0
98.96037,0,0
98.99045,0,0
99.02002,0,0
99.05077,0,0
99.08186,0,0
99.11594,0,0
99.14481,0,0
99.17535,0,0
99.20667,0,0
99.23608,0,0
99.27135,0,0
99.29962,0,0
99.32869,0,0
99.35481,0,0
99.38475,0,0
99.41388,0,0
99.44745,0,0
99.47708,0,0
99.50748,0,0
99.5378,0,0
99.56598,0,0
99.59566,0,0
99.62556,0,0
99.65669,0,0
99.68391,0,0
99.7159,0,0
99.74582,0,0
99.77538,0,0
99.80717,0,0
99.83743,0,0
99.8678,0,0
99.89685,0,0
99.92773,0,0
99.95569,0,0
99.98508,0,0
100.0158,0,0
100.0467,0,0
100.073,0,0
100.1016,0,0
100.1309,0,0
100.1644,0,0
100.1946,0,0
100.2234,0,0
100.2552,0,0
100.2842,0,0
100.3129,0,0
100.345,0,0
100.3741,0,0
100.4029,0,0
100.432,0,0
100.4608,0,0
100.4898,0,0
100.5186,0,0
100.5469,0,0
100.5759,0,0
100.6051,0,0
100.6325,0,0
100.6655,0,0
100.6961,0,0
100.7252,0,0
100.7568,0,0
100.7882,0,0
100.8189,0,0
100.8493,0,0
100.8794,0,0
100.9111,0,0
100.9404,0,0
100.9673,0,0
100.9971,0,0
101.0267,0,0
101.0586,0,0
101.0871,0,0
101.1172,0,0
101.1456,0,0
101.1821,0,0
101.208,0,0
101.2403,0,0
101.2721,0,0
101.3049,0,0
101.333,0,0
101.3635,0,0
101.3962,0,0
101.4258,0,0
101.4578,0,0
101.4872,0,0
101.5154,0,0
101.5445,0,0
101.5737,0,0
101.6014,0,0
101.6303,0,0
101.6632,0,0
101.6946,0,0
101.7232,0,0
101.756,0,0
101.7854,0,0
101.8182,0,0
101.8468,0,0
101.8807,0,0
101.9081,0,0
101.9392,0,0
101.9696,0,0
102.0008,0,0
102.0293,0,0
102.0594,0,0
102.0902,0,0
102.1219,0,0
102.1484,0,0
102.1819,0,0
102.2111,0,0
102.2407,0,0
102.2706,0,0
102.2982,0,0
102.3287,0,0
102.3607,0,0
102.3901,0,0
102.4201,0,0
102.4485,0,0
102.4765,0,0
102.5063,0,0
102.538,0,0
102.568,0,0
102.5961,0,0
102.631,0,0
102.662,0,0
102.6935,0,0
102.7235,0,0
102.7547,0,0
102.785,0,0
102.8148,0,0
102.8451,0,0
102.8778,0,0
102.9071,0,0
102.9375,0,0
102.9653,0,0
102.9949,0,0
103.0306,0,0
103.0557,0,0
103.0903,0,0
103.1188,0,0
103.1486,0,0
103.181,0,0
103.2097,0,0
103.2398,0,0
103.2698,0,0
103.2984,0,0
103.3252,0,0
103.3563,0,0
103.3859,0,0
103.4196,0,0
103.448,0,0
103.4741,0,0
103.5031,0,0
103.5329,0,0
103.5629,0,0
103.5942,0,0
103.6223,0,0
103.6523,0,0
103.6839,0,0
103.7119,0,0
103.743,0,0
103.773,0,0
103.802,0,0
103.8337,0,0
103.8629,0,0
103.8926,0,0
103.9268,0,0
103.9552,0,0
103.9848,0,0
104.015,0,0
104.0444,0,0
104.077,0,0
104.1053,0,0
104.1343,0,0
104.172,0,0
104.2025,0,0
104.2357,0,0
104.2639,0,0
104.2949,0,0
104.3244,0,0
104.3568,0,0
104.3863,0,0
104.4171,0,0
104.4478,0,0
104.4807,0,0
104.5084,0,0
104.5343,0,0
104.5638,0,0
104.5937,0,0
104.6263,0,0
104.6583,0,0
104.6913,0,0
104.7271,0,0
104.7505,0,0
104.7824,0,0
104.8143,0,0
104.8483,0,0
104.8803,0,0
104.9094,0,0
104.937,0,0
104.9713,0,0
104.9991,0,0
105.0299,0,0
105.0611,0,0
105.0908,0,0
105.1197,0,0
105.149,0,0
105.179,0,0
105.2103,0,0
105.2391,0,0
105.2697,0,0
105.3006,0,0
105.331,0,0
105.3615,0,0
105.3902,0,0
105.4185,0,0
105.4474,0,0
105.4767,0,0
105.5071,0,0
105.542,0,0
105.5683,0,0
105.6001,0,0
105.6313,0,0
105.6627,0,0
105.6938,0,0
105.7249,0,0
105.7551,0,0
105.7865,0,0
105.8206,0,0
105.8504,0,0
105.8801,0,0
105.9112,0,0
105.9416,0,0
105.9756,0,0
105.9995,0,0
106.032,0,0
106.0641,0,0
106.0938,0,0
106.1239,0,0
106.1528,0,0
106.1904,0,0
106.2174,0,0
106.2478,0,0
106.2781,0,0
106.3081,0,0
106.3345,0,0
106.3651,0,0
106.396,0,0
106.4254,0,0
106.455,0,0
106.4806,0,0
106.5118,0,0
106.5403,0,0
106.5725,0,0
106.5997,0,0
106.6298,0,0
106.66,0,0
106.6914,0,0
106.7228,0,0
106.7529,0,0
106.7838,0,0
106.8155,0,0
106.8463,0,0
106.8753,0,0
106.9057,0,0
106.9371,0,0
106.9648,0,0
106.9932,0,0
107.0225,0,0
107.0541,0,0
107.0836,0,0
107.1125,0,0
107.1442,0,0
107.167,0,0
107.2004,0,0
107.2312,0,0
107.2595,0,0
107.2898,0,0
107.32,0,0
107.3493,0,0
107.3801,0,0
107.4086,0,0
107.4376,0,0
107.4664,0,0
107.4972,0,0
107.5268,0,0
107.5545,0,0
107.5846,0,0
107.6131,0,0
107.6467,0,0
107.6769,0,0
107.7074,0,0
107.7388,0,0
107.7687,0,0
107.7964,0,0
107.8253,0,0
107.8551,0,0
107.8851,0,0
107.9155,0,0
107.9454,0,0
107.9724,0,0
108.0011,0,0
108.0308,0,0
108.0606,0,0
108.0914,0,0
108.1217,0,0
108.1505,0,0
108.1816,0,0
108.2131,0,0
108.2416,0,0
108.272,0,0
108.2993,0,0
108.3288,0,0
108.3582,0,0
108.3869,0,0
108.4162,0,0
108.4479,0,0
108.4745,0,0
108.5052,0,0
108.5355,0,0
108.5649,0,0
108.5934,0,0
108.6221,0,0
108.6516,0,0
108.6813,0,0
108.7132,0,0
108.7424,0,0
108.7723,0,0
108.8027,0,0
108.833,0,0
108.8644,0,0
108.8954,0,0
108.9258,0,0
108.9561,0,0
108.9846,0,0
109.0129,0,0
109.0432,0,0
109.0743,0,0
109.1027,0,0
109.1331,0,0
109.1592,0,0
109.1897,0,0
109.2206,0,0
109.2509,0,0
109.2804,0,0
109.311,0,0
109.3401,0,0
109.3704,0,0
109.3992,0,0
109.4279,0,0
109.4575,0,0
109.4868,0,0
109.5156,0,0
109.5456,0,0
109.5756,0,0
109.606,0,0
109.6352,0,0
109.6652,0,0
109.6971,0,0
109.728,0,0
109.7595,0,0
109.7904,0,0
109.8196,0,0
109.8506,0,0
109.8811,0,0
109.9122,0,0
109.9414,0,0
109.9742,0,0
109.9981,0,0
110.0268,0,0
110.0564,0,0
110.0856,0,0
110.1176,0,0
110.1476,0,0
110.1733,0,0
110.206,0,0
110.2379,0,0
110.2685,0,0
110.2987,0,0
110.3262,0,0
110.3555,0,0
110.3848,0,0
110.4161,0,0
110.4448,0,0
110.4749,0,0
110.5032,0,0
110.5327,0,0
110.5612,0,0
110.5895,0,0
110.6174,0,0
110.6441,0,0
110.6766,0,0
110.7109,0,0
110.7382,0,0
110.769,0,0
110.7994,0,0
110.831,0,0
110.8613,0,0
110.8903,0,0
110.9206,0,0
110.9486,0,0
110.9776,0,0
111.0072,0,0
111.0362,0,0
111.0661,0,0
111.097,0,0
111.1267,0,0
111.1558,0,0
111.1827,0,0
111.2142,0,0
111.2462,0,0
111.2758,0,0
111.3046,0,0
111.3362,0,0
111.3668,0,0
111.3958,0,0
111.4271,0,0
111.4583,0,0
111.4835,0,0
111.5127,0,0
111.5432,0,0
111.5724,0,0
111.6009,0,0
111.63,0,0
111.6633,0,0
111.693,0,0
111.7249,0,0
111.7547,0,0
111.7848,0,0
111.8164,0,0
111.8492,0,0
111.8805,0,0
111.9123,0,0
111.9414,0,0
111.9699,0,0
111.9985,0,0
112.0277,0,0
112.057,0,0
112.0885,0,0
112.1171,0,0
112.1445,0,0
112.1735,0,0
112.2074,0,0
112.2348,0,0
112.2647,0,0
112.2935,0,0
112.3204,0,0
112.352,0,0
112.3846,0,0
112.4123,0,0
112.4431,0,0
112.4699,0,0
112.4996,0,0
112.5272,0,0
112.5578,0,0
112.585,0,0
112.616,0,0
112.6438,0,0
112.6745,0,0
112.7059,0,0
112.7438,0,0
112.7673,0,0
112.7972,0,0
112.8269,0,0
112.8564,0,0
112.8866,0,0
112.9215,0,0
112.9496,0,0
112.9769,0,0
113.0051,0,0
113.0341,0,0
113.0669,0,0
113.0976,0,0
113.1251,0,0
113.1512,0,0
113.1805,0,0
113.2138,0,0
113.2441,0,0
113.272,0,0
113.3054,0,0
113.3308,0,0
113.3598,0,0
113.3902,0,0
113.422,0,0
113.4508,0,0
113.4786,0,0
113.5046,0,0
113.5344,0,0
113.5639,0,0
113.5932,0,0
113.6239,0,0
113.6541,0,0
113.6849,0,0
113.7211,0,0
113.7467,0,0
113.7761,0,0
113.8091,0,0
113.8377,0,0
113.8689,0,0
113.8993,0,0
113.9287,0,0
113.9578,0,0
113.9869,0,0
114.0163,0,0
114.0459,0,0
114.0779,0,0
114.1064,0,0
114.1348,0,0
114.1651,0,0
114.1958,0,0
114.2263,0,0
114.2558,0,0
114.2862,0,0
114.3156,0,0
114.3431,0,0
114.3734,0,0
114.4022,0,0
114.4308,0,0
114.4617,0,0
114.4917,0,0
114.5197,0,0
114.549,0,0
114.577,0,0
114.6037,0,0
114.6334,0,0
114.6668,0,0
114.6951,0,0
114.7278,0,0
114.7587,0,0
114.7906,0,0
114.8207,0,0
114.8511,0,0
114.8812,0,0
114.9124,0,0
114.9418,0,0
114.9693,0,0
115.0002,0,0
115.0309,0,0
115.0603,0,0
115.0925,0,0
115.1225,0,0
115.1491,0,0
115.1767,0,0
115.21,0,0
115.2396,0,0
115.2713,0,0
115.2996,0,0
115.3292,0,0
115.3582,0,0
115.3871,0,0
115.4167,0,0
115.4463,0,0
115.4782,0,0
115.5056,0,0
115.5348,0,0
115.5636,0,0
115.5966,0,0
115.6242,0,0
115.6535,0,0
115.6842,0,0
115.714,0,0
115.745,0,0
115.7738,0,0
115.8029,0,0
115.8328,0,0
115.8617,0,0
115.8905,0,0
115.9189,0,0
115.9501,0,0
115.9771,0,0
116.0064,0,0
116.0367,0,0
116.0661,0,0
116.0959,0,0
116.1265,0,0
116.1548,0,0
116.1838,0,0
116.2183,0,0
116.2502,0,0
116.2896,0,0
116.3314,0,0
116.3612,0,0
116.3914,0,0
116.4212,0,0
116.4508,0,0
116.4778,0,0
116.506,0,0
116.537,0,0
116.5691,0,0
116.5973,0,0
116.6393,0,0
116.672,0,0
116.703,0,0
116.734,0,0
116.7652,0,0
116.7962,0,0
116.8275,0,0
116.8562,0,0
116.8866,0,0
116.9166,0,0
116.9479,0,0
116.9771,0,0
117.0049,0,0
117.0349,0,0
117.0648,0,0
117.096,0,0
117.1273,0,0
117.152,0,0
117.184,0,0
117.2129,0,0
117.2473,0,0
117.2771,0,0
117.3076,0,0
117.3347,0,0
117.3646,0,0
117.3939,0,0
117.4256,0,0
117.4573,0,0
117.4867,0,0
117.5124,0,0
117.5444,0,0
117.5755,0,0
117.6057,0,0
117.6375,0,0
117.6682,0,0
117.6984,0,0
117.7324,0,0
117.7633,0,0
117.7952,0,0
117.825,0,0
117.8553,0,0
117.8855,0,0
117.918,0,0
117.9509,0,0
117.9797,0,0
118.0095,0,0
118.0398,0,0
118.0706,0,0
118.1019,0,0
118.1295,0,0
118.1597,0,0
118.1873,0,0
118.2189,0,0
118.2489,0,0
118.2808,0,0
118.31,0,0
118.3369,0,0
118.3681,0,0
118.397,0,0
118.4248,0,0
118.4655,0,0
118.5006,0,0
118.53,0,0
118.5588,0,0
118.5874,0,0
118.6309,0,0
118.6711,0,0
118.7015,0,0
118.7335,0,0
118.764,0,0
118.7945,0,0
118.826,0,0
118.8561,0,0
118.8854,0,0
118.9158,0,0
118.946,0,0
118.973,0,0
119.0025,0,0
119.0319,0,0
119.0611,0,0
119.0901,0,0
119.1209,0,0
119.1489,0,0
119.1826,0,0
119.2092,0,0
119.2447,0,0
119.2747,0,0
119.3188,0,0
119.3469,0,0
119.3781,0,0
119.4065,0,0
119.437,0,0
119.4641,0,0
119.4955,0,0
119.5226,0,0
119.554,0,0
119.5844,0,0
119.6188,0,0
119.6495,0,0
119.6842,0,0
119.7147,0,0
119.7463,0,0
119.7757,0,0
119.8074,0,0
119.8369,0,0
119.8697,0,0
119.9016,0,0
119.933,0,0
119.9615,0,0
119.9906,0,0
120.0194,0,0
120.0493,0,0
120.0794,0,0
120.1096,0,0
120.1373,0,0
120.1655,0,0
120.1957,0,0
120.2233,0,0
120.2592,0,0
120.2877,0,0
120.3169,0,0
120.3503,0,0
120.3806,0,0
120.4114,0,0
120.4405,0,0
120.4755,0,0
120.5066,0,0
120.5364,0,0
120.5688,0,0
120.5989,0,0
120.6291,0,0
120.6626,0,0
120.6921,0,0
120.7203,0,0
120.7525,0,0
120.7825,0,0
120.8154,0,0
120.8457,0,0
120.8773,0,0
120.9071,0,0
120.9375,0,0
120.9669,0,0
120.9999,0,0
121.0311,0,0
121.0606,0,0
121.0912,0,0
121.1238,0,0
121.1576,0,0
121.1862,0,0
121.2131,0,0
121.2463,0,0
121.2763,0,0
121.3066,0,0
121.3369,0,0
121.368,0,0
121.4003,0,0
121.4315,0,0
121.4632,0,0
121.4924,0,0
121.5236,0,0
121.5537,0,0
121.5831,0,0
121.613,0,0
121.6404,0,0
121.6743,0,0
121.7024,0,0
121.7327,0,0
121.7627,0,0
121.7939,0,0
121.8241,0,0
121.8546,0,0
121.8878,0,0
121.9164,0,0
121.9472,0,0
121.9758,0,0
122.0055,0,0
122.0373,0,0
122.0644,0,0
122.096,0,0
122.1251,0,0
122.1541,0,0
122.1823,0,0
122.2113,0,0
122.239,0,0
122.2675,0,0
122.2985,0,0
122.3277,0,0
122.3578,0,0
122.3884,0,0
122.4176,0,0
122.4469,0,0
122.4759,0,0
122.5072,0,0
122.537,0,0
122.5664,0,0
122.5967,0,0
122.6251,0,0
122.6549,0,0
122.6846,0,0
122.7146,0,0
122.7433,0,0
122.7716,0,0
122.8023,0,0
122.8334,0,0
122.8649,0,0
122.8942,0,0
122.9241,0,0
122.9528,0,0
122.9832,0,0
123.0115,0,0
123.0409,0,0
123.0695,0,0
123.0988,0,0
123.1272,0,0
123.1572,0,0
123.1871,0,0
123.2166,0,0
123.2514,0,0
123.2798,0,0
123.3099,0,0
123.3373,0,0
123.3692,0,0
123.3983,0,0
123.4273,0,0
123.457,0,0
123.4884,0,0
123.5166,0,0
123.5475,0,0
123.5764,0,0
123.6051,0,0
123.6341,0,0
123.6614,0,0
123.6893,0,0
123.7183,0,0
123.7485,0,0
123.7799,0,0
123.8098,0,0
123.8401,0,0
123.8689,0,0
123.9012,0,0
123.9316,0,0
123.9598,0,0
123.9923,0,0
124.0217,0,0
124.0531,0,0
124.0799,0,0
124.1104,0,0
124.1387,0,0
124.1694,0,0
124.1994,0,0
124.2274,0,0
124.2595,0,0
124.2895,0,0
124.3202,0,0
124.349,0,0
124.3761,0,0
124.406,0,0
124.4354,0,0
124.4655,0,0
124.4936,0,0
124.5233,0,0
124.5533,0,0
124.5822,0,0
124.6098,0,0
124.6385,0,0
124.6677,0,0
124.6965,0,0
124.7258,0,0
124.7603,0,0
124.7865,0,0
124.8167,0,0
124.8455,0,0
124.8753,0,0
124.9031,0,0
124.9327,0,0
124.9624,0,0
124.9914,0,0
125.0197,0,0
125.0525,0,0
125.0808,0,0
125.1098,0,0
125.1391,0,0
125.1689,0,0
125.1975,0,0
125.2274,0,0
125.2605,0,0
125.2911,0,0
125.3187,0,0
125.3496,0,0
125.3798,0,0
125.4099,0,0
125.4406,0,0
125.467,0,0
125.4983,0,0
125.5266,0,0
125.5544,0,0
125.5844,0,0
125.6117,0,0
125.6418,0,0
125.6705,0,0
125.6988,0,0
125.7278,0,0
125.7603,0,0
125.7898,0,0
125.8206,0,0
125.8476,0,0
125.8786,0,0
125.906,0,0
125.9355,0,0
125.9654,0,0
125.9971,0,0
126.0253,0,0
126.0543,0,0
126.0831,0,0
126.1123,0,0
126.1412,0,0
126.171,0,0
126.1994,0,0
126.2369,0,0
126.2618,0,0
126.2875,0,0
126.3171,0,0
126.3462,0,0
126.3756,0,0
126.4055,0,0
126.4357,0,0
126.4683,0,0
126.4963,0,0
126.5262,0,0
126.5556,0,0
126.5845,0,0
126.6131,0,0
126.6429,0,0
126.6724,0,0
126.7051,0,0
126.7355,0,0
126.7672,0,0
126.7979,0,0
126.8259,0,0
126.8558,0,0
126.8858,0,0
126.9146,0,0
126.945,0,0
126.9736,0,0
127.0039,0,0
127.0331,0,0
127.0652,0,0
127.0944,0,0
127.1199,0,0
127.1501,0,0
127.1782,0,0
127.2081,0,0
127.2385,0,0
127.2715,0,0
127.3017,0,0
127.329,0,0
127.3593,0,0
127.3891,0,0
127.4193,0,0
127.4482,0,0
127.4796,0,0
127.5097,0,0
127.5397,0,0
127.5683,0,0
127.5964,0,0
127.6248,0,0
127.6552,0,0
127.686,0,0
127.7245,0,0
127.7507,0,0
127.7795,0,0
127.8092,0,0
127.8383,0,0
127.866,0,0
127.897,0,0
127.927,0,0
127.956,0,0
127.9881,0,0
128.018,0,0
128.0437,0,0
128.0735,0,0
128.1024,0,0
128.1323,0,0
128.1614,0,0
128.1899,0,0
128.221,0,0
128.2541,0,0
128.2843,0,0
128.3144,0,0
128.3433,0,0
128.3747,0,0
128.4037,0,0
128.4336,0,0
128.4636,0,0
128.4933,0,0
128.5256,0,0
128.5533,0,0
128.5817,0,0
128.6109,0,0
128.6385,0,0
128.6682,0,0
128.6992,0,0
128.7313,0,0
128.7595,0,0
128.79,0,0
128.823,0,0
128.8507,0,0
128.8808,0,0
128.9103,0,0
128.9399,0,0
128.9715,0,0
128.9995,0,0
129.0299,0,0
129.0584,0,0
129.0855,0,0
129.1165,0,0
129.145,0,0
129.1733,0,0
129.2026,0,0
129.2311,0,0
129.2587,0,0
129.2927,0,0
129.3227,0,0
129.3538,0,0
129.3825,0,0
129.4107,0,0
129.4422,0,0
129.4711,0,0
129.5019,0,0
129.5318,0,0
129.5663,0,0
129.5903,0,0
129.6197,0,0
129.6474,0,0
129.6784,0,0
129.7083,0,0
129.7385,0,0
129.769,0,0
129.799,0,0
129.83,0,0
129.8604,0,0
129.8883,0,0
129.9195,0,0
129.9496,0,0
129.9788,0,0
130.0079,0,0
130.0392,0,0
130.0687,0,0
130.0988,0,0
130.1255,0,0
130.1555,0,0
130.1854,0,0
130.2134,0,0
130.2423,0,0
130.271,0,0
130.3012,0,0
130.3355,0,0
130.3648,0,0
130.395,0,0
130.4216,0,0
130.4554,0,0
130.4831,0,0
130.5106,0,0
130.5396,0,0
130.5683,0,0
130.6003,0,0
130.6273,0,0
130.6585,0,0
130.6902,0,0
130.721,0,0
130.7503,0,0
130.7807,0,0
130.8135,0,0
130.8443,0,0
130.8725,0,0
130.9025,0,0
130.9324,0,0
130.9622,0,0
130.9924,0,0
131.0235,0,0
131.0518,0,0
131.0786,0,0
131.1054,0,0
131.1353,0,0
131.1651,0,0
131.1954,0,0
131.2235,0,0
131.2547,0,0
131.2824,0,0
131.3159,0,0
131.347,0,0
131.3764,0,0
131.4057,0,0
131.4356,0,0
131.4653,0,0
131.4954,0,0
131.5265,0,0
131.5571,0,0
131.5874,0,0
131.6168,0,0
131.6449,0,0
131.6758,0,0
131.7069,0,0
131.7368,0,0
131.7675,0,0
131.7995,0,0
131.8284,0,0
131.8586,0,0
131.8868,0,0
131.9169,0,0
131.9472,0,0
131.9777,0,0
132.0081,0,0
132.0382,0,0
132.0649,0,0
132.0954,0,0
132.1246,0,0
132.1534,0,0
132.1811,0,0
132.2102,0,0
132.239,0,0
132.2674,0,0
132.2991,0,0
132.3291,0,0
132.357,0,0
132.3849,0,0
132.4143,0,0
132.4454,0,0
132.4752,0,0
132.5061,0,0
132.5362,0,0
132.5665,0,0
132.5969,0,0
132.6267,0,0
132.656,0,0
132.6877,0,0
132.7155,0,0
132.7458,0,0
132.7757,0,0
132.8074,0,0
132.8373,0,0
132.8659,0,0
132.8961,0,0
132.9271,0,0
132.9564,0,0
132.9866,0,0
133.0166,0,0
133.0499,0,0
133.0768,0,0
133.108,0,0
133.1367,0,0
133.1632,0,0
133.1929,0,0
133.2224,0,0
133.251,0,0
133.2778,0,0
133.3132,0,0
133.3416,0,0
133.3724,0,0
133.401,0,0
133.4286,0,0
133.4597,0,0
133.4883,0,0
133.5191,0,0
133.5518,0,0
133.5808,0,0
133.6104,0,0
133.6396,0,0
133.6691,0,0
133.6986,0,0
133.726,0,0
133.7586,0,0
133.7886,0,0
133.82,0,0
133.8508,0,0
133.8799,0,0
133.9109,0,0
133.9402,0,0
133.9704,0,0
133.9991,0,0
134.0294,0,0
134.0606,0,0
134.0879,0,0
134.1178,0,0
134.1469,0,0
134.1755,0,0
134.2049,0,0
134.2333,0,0
134.2615,0,0
134.2905,0,0
134.322,0,0
134.3527,0,0
134.383,0,0
134.4107,0,0
134.4417,0,0
134.4704,0,0
134.4978,0,0
134.5286,0,0
134.5593,0,0
134.5896,0,0
134.6199,0,0
134.6499,0,0
134.6796,0,0
134.7071,0,0
134.7388,0,0
134.769,0,0
134.8018,0,0
134.8297,0,0
134.8594,0,0
134.8893,0,0
134.9195,0,0
134.9494,0,0
134.9781,0,0
135.0073,0,0
135.0376,0,0
135.0685,0,0
135.0971,0,0
135.1268,0,0
135.1565,0,0
135.185,0,0
135.2105,0,0
135.2408,0,0
135.2703,0,0
135.3013,0,0
135.3342,0,0
135.3648,0,0
135.3931,0,0
135.4245,0,0
135.4527,0,0
135.4847,0,0
135.5136,0,0
135.5452,0,0
135.5742,0,0
135.6039,0,0
135.6329,0,0
135.6636,0,0
135.6912,0,0
135.722,0,0
135.7513,0,0
135.7796,0,0
135.81,0,0
135.8427,0,0
135.8706,0,0
135.9013,0,0
135.9306,0,0
135.9608,0,0
135.9909,0,0
136.0204,0,0
136.0492,0,0
136.0782,0,0
136.1065,0,0
136.135,0,0
136.1663,0,0
136.1973,0,0
136.2337,0,0
136.2564,0,0
136.28,0,0
136.3138,0,0
136.3421,0,0
136.3718,0,0
136.4028,0,0
136.4318,0,0
136.461,0,0
136.4913,0,0
136.5214,0,0
136.5516,0,0
136.5815,0,0
136.6111,0,0
136.6404,0,0
136.6705,0,0
136.6988,0,0
136.7279,0,0
136.7603,0,0
136.7916,0,0
136.82,0,0
136.8528,0,0
136.8814,0,0
136.9125,0,0
136.9419,0,0
136.9709,0,0
137.0002,0,0
137.0317,0,0
137.0619,0,0
137.0903,0,0
137.119,0,0
137.1483,0,0
137.1786,0,0
137.2073,0,0
137.2335,0,0
137.2636,0,0
137.2982,0,0
137.326,0,0
137.3585,0,0
137.3853,0,0
137.4156,0,0
137.4459,0,0
137.4783,0,0
137.5073,0,0
137.5358,0,0
137.5653,0,0
137.5954,0,0
137.6247,0,0
137.6537,0,0
137.6806,0,0
137.7105,0,0
137.7434,0,0
137.7737,0,0
137.8086,0,0
137.8366,0,0
137.8676,0,0
137.8955,0,0
137.9257,0,0
137.9551,0,0
137.985,0,0
138.0161,0,0
138.0418,0,0
138.0718,0,0
138.1032,0,0
138.136,0,0
138.1635,0,0
138.1889,0,0
138.2158,0,0
138.247,0,0
138.276,0,0
138.3073,0,0
138.34,0,0
138.3684,0,0
138.399,0,0
138.4292,0,0
138.4577,0,0
138.4867,0,0
138.5159,0,0
138.5452,0,0
138.5747,0,0
138.6071,0,0
138.6367,0,0
138.6654,0,0
138.695,0,0
138.7252,0,0
138.7594,0,0
138.7844,0,0
138.8181,0,0
138.8491,0,0
138.8787,0,0
138.9081,0,0
138.9375,0,0
138.9674,0,0
138.9969,0,0
139.0275,0,0
139.0601,0,0
139.0884,0,0
139.1136,0,0
139.1436,0,0
139.1737,0,0
139.2048,0,0
139.2339,0,0
139.2623,0,0
139.2914,0,0
139.3212,0,0
139.3503,0,0
139.3796,0,0
139.4087,0,0
139.439,0,0
139.4672,0,0
139.4963,0,0
